station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,30,51.57248849724139,39.61497308616013,35151656193.85239,0.17484260027248577
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,31,52.88989513188625,40.31929436462911,34170178308.231503,0.1321472676880282
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,32,52.95639806190458,40.626576573009636,35533863275.21317,0.12996344659356307
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,33,53.435927717059535,40.99968206167711,36547429152.17695,0.11357528603041245
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,34,53.540884612810714,41.133345083696916,37255810033.62453,0.11008970022294273
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,35,54.124952147517185,41.44260151885078,37241678642.58989,0.09056806761413116
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,36,54.25192434196141,41.579989958386115,39140290870.34767,0.08629617424092595
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,37,54.8114418636116,41.97574084145587,38780187735.76334,0.06735234642427623
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,38,54.73035149881572,41.993767147574616,40113378785.88708,0.06989020222575881
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,39,55.37539040328565,42.44268686019666,40625419559.40518,0.04783690040170929
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,40,56.030098290035305,42.87659896066027,41193166620.711624,0.02518879355825554
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,41,55.60475444193605,42.54220282120385,41130221006.862404,0.03993287442451887
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,42,56.75391240556416,43.14244215325528,41330275773.00918,-0.0001597100743389035
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,43,56.67779360491382,43.077287455315876,42893436625.35036,0.0018712132819523886
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,44,56.32861685275486,42.848697300145126,43407065170.49937,0.0141317395367766
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,45,56.78257850469421,43.3453623226452,45760320539.62291,-0.0018228439213436864
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,46,57.74477501830279,44.01127196880978,45345469538.02334,-0.036062840655622264
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,47,59.14861277220805,44.811214296061145,44333940290.99426,-0.0870507932951714
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,48,56.7954870404517,43.61790818902349,48752719613.78021,-0.0026416783154494805
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,49,57.718837845499806,44.11687135899861,48303037873.805145,-0.035507511502994804
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,50,58.08879736721955,44.23674684966676,47929771435.33156,-0.04882460657236232
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,51,60.073555567927215,44.95316647019626,44388868681.18282,-0.12172079704147798
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,52,59.16829730972404,44.75260532140059,48041234111.440094,-0.08816872786179175
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,53,60.34939677927595,45.09191122218299,46292418068.76846,-0.13267129656576993
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,54,57.69594146820422,44.014320814519614,51937533793.10799,-0.03525790889019342
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,55,57.451032855021225,44.083225524610015,52766472969.45553,-0.026487605486253285
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,56,58.73410529032163,44.84523999094969,52268899282.83251,-0.07284935132375381
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,57,58.28875975681359,44.71801780448828,53784878849.67247,-0.056641484641351214
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,58,58.22043747440413,44.71827303438345,54171998278.49246,-0.05439755467670593
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,59,58.71325051569845,44.858899705893826,53809192634.68581,-0.07232322068457586
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,60,58.140726446441754,44.49912194107774,54792486801.85623,-0.05151232807496431
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,61,56.82533370084612,43.69030777558917,55871697213.09219,-0.0044711107281918405
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,62,56.842676405743006,43.6122589844759,55999943310.241165,-0.005084319773747792
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,63,55.67055032524656,42.846176866428834,58020330687.48114,0.035835916176830906
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,64,55.710094188163175,42.292920123975,56462172966.13913,0.03446570110882974
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,65,54.19994314605623,41.212761148295805,58110995624.27782,0.08610230396849683
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,66,54.37290319645545,41.164604257290854,58052514757.594635,0.08026023140351002
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,67,54.11765450426024,40.90594277028689,58691419242.30149,0.08887523350666882
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,68,53.48033880584878,40.57600417858203,59812812966.58487,0.10984021022234225
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,69,53.876562658312075,40.626059031937054,58786645034.871765,0.09660136035020073
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,70,53.73066082669381,40.58642745489599,58883233469.3164,0.10148767964451122
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,71,53.1519349885142,40.25990361522043,59809121033.36086,0.12073895642573207
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,72,53.070929753364304,40.350163249449345,59790966671.63831,0.12341695763945282
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,73,53.130597117958004,40.27250627778197,58825044468.024704,0.12129254190440775
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,74,53.07315577987391,40.365963201773134,61836890725.640274,0.12319151726863364
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,75,53.0977835291017,40.465103364265545,61314761107.39011,0.1223775905574962
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,76,52.968445964955215,40.15039266624423,60226821868.98706,0.12664787423973145
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,77,52.42462580483847,39.784439999003176,59596857856.71718,0.14448900124510433
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_YI,78,51.615371001970175,39.25539978677133,60573335530.69238,0.17045000129715882
