model,station,step,limit_mode,RMSE_sum,RMSE_direct,MAE_sum,MAE_direct,R2_sum,R2_direct
lightgbm,XYA,43,with_limit,108.23389541051198,108.67011686447661,82.21187149457353,81.728338296056,0.07386053622951605,0.06638014317376473
lightgbm,XYA,44,with_limit,108.49236508152113,109.03615253225618,82.40880568506749,81.99291098474404,0.06973412636931353,0.0603853640797255
lightgbm,XYA,45,with_limit,109.18964557104427,108.56443979517566,82.88917762990096,82.44535302072316,0.05773806194065034,0.0684977090855382
lightgbm,XYA,46,with_limit,109.52535187681214,109.44484509180812,83.25531546968378,82.81349348333671,0.051935139061696334,0.053328380005003506
lightgbm,XYA,47,with_limit,110.08732710729836,109.7147509810794,83.53552275117677,83.14347342171804,0.04218112629170734,0.04865338029677446
lightgbm,XYA,48,with_limit,110.68178354998227,110.59175635279149,83.96526730050412,83.91480394094921,0.03180901704694006,0.033383405693020896
lightgbm,XYA,49,with_limit,110.8746542511836,112.07876265274842,84.16032963891342,84.49283969611557,0.028735307641707397,0.0075247169365173505
lightgbm,XYA,50,with_limit,111.76440823840647,110.43006084840083,84.70818970912502,84.10620227049458,0.013084226183998848,0.036508988828566125
lightgbm,XYA,51,with_limit,111.67807094288885,110.93875541904633,84.79801496077683,84.53323642014394,0.014608409579724868,0.027611927392206526
lightgbm,XYA,52,with_limit,112.6503966354292,112.59605043184322,85.28456784097263,85.33171264610442,-0.002624920071725212,-0.0016577558884149912
lightgbm,XYA,53,with_limit,112.21056878518463,112.27116258459303,85.0297483441578,85.42639387114521,0.005189015770549421,0.004114328183861815
lightgbm,XYA,54,with_limit,111.52276415642703,113.89211296525676,84.81185116642192,86.4723551062581,0.017669176440537893,-0.024514293180962987
lightgbm,XYA,55,with_limit,112.63107440386736,115.48762176061715,85.7186917584565,87.45672460583405,-0.0019525967084343954,-0.05342009162323613
lightgbm,XYA,56,with_limit,111.90294940350825,114.17662023943984,85.57534533616128,87.22403562709552,0.010960155689280215,-0.02963924570238108
lightgbm,XYA,57,with_limit,114.23169993866064,114.12999581963635,86.81470791163152,87.66377995947313,-0.03063289745088471,-0.02879850386642957
lightgbm,XYA,58,with_limit,113.85758264359276,113.48922106263723,87.06730062330244,87.59929475740678,-0.02389315367758038,-0.017278701173265354
lightgbm,XYA,59,with_limit,114.3164029836193,112.39568845202592,87.58059253601441,87.16132503770588,-0.03181980549618446,0.0025616504559645703
lightgbm,XYA,60,with_limit,115.18186103134225,114.03506690043602,88.14512750200585,88.48952849302356,-0.04750219310617987,-0.026747376148057
lightgbm,XYA,61,with_limit,112.36224002220483,113.44239255447889,86.79550401187252,88.06179146583926,0.0031552280708453395,-0.01610248421859417
lightgbm,XYA,62,with_limit,113.62142904906119,112.37448153167118,87.58613687416434,87.33317527025815,-0.019312271614692067,0.002938010090099863
lightgbm,XYA,63,with_limit,112.16237496750088,113.06254157063161,86.7120321148957,87.59421945102285,0.006698362135626357,-0.009309232912856347
lightgbm,XYA,64,with_limit,112.51675402065878,112.17215876065218,86.82953458497572,87.0460095791035,0.0007341933347163598,0.0068455492822847575
lightgbm,XYA,65,with_limit,110.87351977388369,110.41182456860119,85.94636035736097,85.93468372952397,0.02970832138575552,0.03777239815076383
lightgbm,XYA,66,with_limit,110.6043590635595,109.6370950854655,85.83344259744746,85.35300146215678,0.03441363590506963,0.051228397632881006
lightgbm,XYA,67,with_limit,108.6702081857158,110.75864870756881,84.47462954814578,85.98755396712737,0.06788899535095627,0.03171783098639347
lightgbm,XYA,68,with_limit,107.61457352265185,108.54049525033236,83.70209298500959,84.42410296023728,0.08591030056902826,0.07011287431466373
lightgbm,XYA,69,with_limit,107.39884822458559,108.60252426172524,83.30207805637671,84.45039427449827,0.08987333710512224,0.06935846966181991
lightgbm,XYA,70,with_limit,106.65760458252795,108.88998438745105,82.77768159653672,84.67058493386331,0.10239297867278885,0.06442531758832104
lightgbm,XYA,71,with_limit,105.9729791391326,108.8157409142269,82.18089179170553,84.29085073751075,0.11387931044728794,0.06570067150676706
lightgbm,XYA,72,with_limit,105.61598737414538,108.1442154423192,81.78912413127738,83.31985756873367,0.11983941399603948,0.07719661618864104
lightgbm,XYA,73,with_limit,105.4699078496888,106.65870741662805,81.7455119177823,82.52252024225132,0.12227246465118669,0.1023744161567206
lightgbm,XYA,74,with_limit,104.9945749036114,106.60100025489572,81.45647176994758,82.09204509009655,0.13045096647556953,0.10363907280507223
lightgbm,XYA,75,with_limit,104.27679266657411,105.93370819652573,80.43290374586323,81.66903715056864,0.14229945293791857,0.11482588062837806
lightgbm,XYA,76,with_limit,103.89161974684784,104.48563592724092,80.04851507472505,80.46462508729965,0.1486240219144226,0.13886044511810214
lightgbm,XYA,77,with_limit,103.00798194929783,103.93928665326051,79.13131676858023,79.83942231252452,0.1630449860493205,0.14784259663557964
lightgbm,XYA,78,with_limit,102.29329982725851,103.47473591320829,78.63312877023067,79.05098418938586,0.1746184919321374,0.1554429122633041
lightgbm,XYA,79,with_limit,101.93897670738923,102.4767764638049,77.92375717993325,78.32490304170211,0.1805985161459841,0.17192987211928845
lightgbm,XYA,80,with_limit,100.7565263159924,101.87626323640116,77.45780159391813,77.99667246952136,0.19949770869143524,0.18160640745295498
lightgbm,XYA,81,with_limit,100.1959655997958,101.20589528226311,76.84576184607388,77.50807694209756,0.208380148272583,0.19234138703713466
lightgbm,XYA,82,with_limit,99.93946972607317,100.38107608756994,76.23988394532799,76.70809837634997,0.21242796256804763,0.2054524355937869
lightgbm,XYA,83,with_limit,99.16385794957236,100.1160583134494,75.66614561510029,76.39459526832748,0.22460492930853782,0.20964229430943548
lightgbm,XYA,84,with_limit,98.75749121120283,99.67319900065947,75.33781406455034,76.12025834247507,0.2312017363504999,0.21687860258874225
lightgbm,XYA,85,with_limit,98.27371707060148,99.3613215195213,74.9518507954177,75.51819722910854,0.23871536915385505,0.22177170968281545
lightgbm,XYA,86,with_limit,98.37760628090754,99.01339517635446,75.06320610310532,75.61139610482859,0.23710494745131316,0.22721229879745286
lightgbm,XYA,87,with_limit,97.98618586922463,98.53389784247909,74.53382456756817,75.06754837346601,0.2431636157478816,0.23467901381471756
lightgbm,XYA,88,with_limit,97.79618896991842,98.37190490633196,74.31799864190937,75.04095473712401,0.24609580773001283,0.2371933705098519
lightgbm,XYA,89,with_limit,97.765856005247,98.16842866564035,74.39329589397693,75.06221077180959,0.24681093934784826,0.2405953215340879
lightgbm,XYA,90,with_limit,97.75697814365235,98.48562594659195,74.69446782718573,75.31019405007149,0.2469477233930567,0.23567988661560135
lightgbm,XYA,91,with_limit,97.87848636240233,98.51285370289992,74.76556159630105,75.72933490513734,0.24507452908449467,0.23525721379814346
lightgbm,XYA,92,with_limit,98.04363748003766,98.34272574517655,75.0320499884755,75.81525030138032,0.24252479677994976,0.2378962965385023
lightgbm,XYA,93,with_limit,98.41534067277601,98.30480319781441,75.37445688559106,75.85446693574379,0.23677042706477813,0.23848394226908953
lightgbm,XYA,94,with_limit,98.37653942380916,98.59384948950574,75.29673908005876,76.14985302850117,0.23762566352232206,0.23425383118721332
lightgbm,XYA,95,with_limit,98.7347493847391,98.69318427608162,75.507813258792,76.39241371087901,0.23206362052914165,0.23271005231911435
lightgbm,XYA,96,with_limit,99.08560804051453,99.39619928451877,76.11903238725084,77.04478294113693,0.22659612592642264,0.22173994230709726
